State,District,Date,Year,Month,Avg_rainfall,Agency_name
Andhra Pradesh,Kadapa,2022-12-08,2022,12,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-12-13,2022,12,17.1892328226,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-12-23,2022,12,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-12-26,2022,12,8.1524117921,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-12-27,2022,12,1.046389123,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-08-30,2022,8,1.539948825,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-09-09,2022,9,2.082551676,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-09-13,2022,9,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-09-14,2022,9,0.115948138,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-10-13,2022,10,11.28421215,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-01-15,2022,1,5.318523321,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-01-16,2022,1,0.259968086,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-01-20,2022,1,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-01-22,2022,1,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-02-09,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-02-12,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-02-19,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-03-03,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-03-17,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-03-20,2022,3,0.14367743,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-03-29,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-03-31,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-04-12,2022,4,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-04-16,2022,4,0.19605061,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-04-28,2022,4,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-04-29,2022,4,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-05-07,2022,5,9.651967272,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-05-10,2022,5,1.336448567,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-05-13,2022,5,12.16849458,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-05-19,2022,5,5.243488997,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-06-01,2022,6,2.168128764,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-06-04,2022,6,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-06-08,2022,6,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-06-09,2022,6,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-06-14,2022,6,0.03833006,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-06-16,2022,6,0.349444528,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-06-20,2022,6,14.55645436,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-06-25,2022,6,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-06-27,2022,6,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-06-29,2022,6,0.422966985,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-06-30,2022,6,0.72493089,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-07-04,2022,7,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-07-07,2022,7,1.825700635,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-07-14,2022,7,0.629763374,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-07-19,2022,7,4.02152787,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-07-21,2022,7,1.508444169,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-07-23,2022,7,0.933621375,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-07-27,2022,7,0.850149361,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-10-15,2022,10,1.3966233591,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-10-22,2022,10,7.9856715629,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-10-23,2022,10,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-10-30,2022,10,2.1229239961,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-11-01,2022,11,7.8178269671,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-11-05,2022,11,0.7106022375,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-11-06,2022,11,0.0001041656,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-11-13,2022,11,9.9036109847,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-11-16,2022,11,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-11-15,2022,11,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-11-21,2022,11,0.3325360462,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-11-30,2022,11,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-12-15,2022,12,0.0647326569,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-12-16,2022,12,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-12-21,2022,12,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-12-28,2022,12,0.0416839242,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-12-29,2022,12,0.0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-12-31,2022,12,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-08-02,2022,8,13.59842081,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-08-11,2022,8,0.028618431,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-08-14,2022,8,0.001080167,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-08-15,2022,8,0.0032405,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-08-16,2022,8,2.336360471,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-08-24,2022,8,13.34259212,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-08-27,2022,8,8.067505374,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-08-31,2022,8,0.454201325,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-09-02,2022,9,14.67300229,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-09-03,2022,9,0.007170024,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-09-04,2022,9,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-09-11,2022,9,2.500421174,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-09-17,2022,9,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-09-20,2022,9,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-09-21,2022,9,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-09-24,2022,9,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-09-26,2022,9,2.901565257,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-10-04,2022,10,0.035652142,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-10-05,2022,10,0.416584229,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-10-08,2022,10,1.34282791,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-10-09,2022,10,4.282030787,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-10-12,2022,10,0.011176765,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-01-10,2022,1,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-01-12,2022,1,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-01-13,2022,1,2.224316703,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-01-17,2022,1,0.151920302,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-01-18,2022,1,0.23133363,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-01-19,2022,1,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-01-23,2022,1,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-01-31,2022,1,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-02-08,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-02-11,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-02-13,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-02-20,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-02-21,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-02-22,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-02-25,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-03-08,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-03-09,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-03-10,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-03-11,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-03-13,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-03-15,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-03-19,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-03-21,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-03-22,2022,3,0.176493034,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-03-28,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-04-01,2022,4,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-04-08,2022,4,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-04-11,2022,4,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-04-23,2022,4,0.69240436,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-04-27,2022,4,0.009235953,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-05-02,2022,5,8.464235826,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-05-05,2022,5,0.70248744,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-05-18,2022,5,2.245229466,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-05-24,2022,5,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-05-25,2022,5,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-05-29,2022,5,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-05-30,2022,5,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-06-02,2022,6,0.005358768,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-06-06,2022,6,25.52283284,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-06-11,2022,6,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-06-13,2022,6,8.92441787,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-06-21,2022,6,0.054118583,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-07-06,2022,7,6.7468261,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-07-29,2022,7,0.003437465,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-10-25,2022,10,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-10-26,2022,10,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-10-31,2022,10,0.0,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-11-04,2022,11,2.5733468162,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-11-07,2022,11,0.0404903937,IMD GRID MODEL
Andhra Pradesh,Kadapa,2022-11-10,2022,11,0.1019954914,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-01-16,2022,1,0.545105353,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-01-17,2022,1,0.043569629,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-01-23,2022,1,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-01-24,2022,1,0.319552378,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-02-03,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-02-07,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-02-11,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-02-14,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-02-17,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-02-25,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-02-27,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-03-06,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-03-10,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-03-20,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-03-24,2022,3,1.593581272,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-04-01,2022,4,0.211896325,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-04-03,2022,4,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-04-04,2022,4,0.008874017,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-04-06,2022,4,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-04-13,2022,4,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-04-18,2022,4,0.441541272,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-05-07,2022,5,1.503706125,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-05-15,2022,5,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-05-17,2022,5,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-05-19,2022,5,1.123432881,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-05-20,2022,5,2.50610732,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-05-21,2022,5,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-05-25,2022,5,24.46158953,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-05-30,2022,5,1.563716728,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-06-04,2022,6,2.216454512,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-06-07,2022,6,25.62893565,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-06-08,2022,6,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-06-10,2022,6,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-06-13,2022,6,1.612733948,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-06-20,2022,6,2.924176925,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-07-06,2022,7,23.12594996,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-07-17,2022,7,14.91411114,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-07-20,2022,7,4.691518537,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-07-24,2022,7,2.193581524,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-07-26,2022,7,3.049607955,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-08-14,2022,8,14.96522198,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-08-17,2022,8,2.630415237,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-08-18,2022,8,0.340868768,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-08-29,2022,8,12.61585625,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-08-30,2022,8,6.4470753,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-09-07,2022,9,12.49176207,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-09-17,2022,9,0.049826571,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-09-19,2022,9,12.42178504,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-09-20,2022,9,12.48659183,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-09-29,2022,9,12.10909232,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-10-01,2022,10,6.495735948,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-10-11,2022,10,21.90848228,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-10-12,2022,10,1.935252483,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-10-13,2022,10,5.611360866,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-10-14,2022,10,4.663998993,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-10-15,2022,10,39.7427794809,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-10-26,2022,10,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-10-27,2022,10,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-11-03,2022,11,0.287823909,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-11-04,2022,11,0.0654999281,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-11-05,2022,11,8.1847055727,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-11-06,2022,11,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-11-07,2022,11,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-11-08,2022,11,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-11-09,2022,11,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-11-14,2022,11,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-11-22,2022,11,0.0653538981,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-11-24,2022,11,0.1369586287,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-11-28,2022,11,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-12-01,2022,12,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-12-02,2022,12,0.1017220134,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-12-06,2022,12,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-12-19,2022,12,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-12-20,2022,12,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-12-21,2022,12,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-12-24,2022,12,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-12-25,2022,12,0.0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2022-12-27,2022,12,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-01-04,2022,1,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-01-12,2022,1,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-01-14,2022,1,17.7655257,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-01-16,2022,1,1.627041923,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-01-21,2022,1,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-01-22,2022,1,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-02-03,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-02-08,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-02-12,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-02-14,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-02-17,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-02-22,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-02-23,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-02-26,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-02-27,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-03-01,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-03-07,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-03-10,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-03-24,2022,3,0.161969821,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-03-25,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-03-26,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-03-28,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-04-01,2022,4,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-04-02,2022,4,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-04-14,2022,4,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-04-18,2022,4,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-04-22,2022,4,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-04-25,2022,4,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-04-27,2022,4,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-04-29,2022,4,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-05-08,2022,5,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-05-09,2022,5,1.765750711,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-05-13,2022,5,0.204056727,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-05-19,2022,5,1.683277811,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-05-23,2022,5,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-05-27,2022,5,0.436279506,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-06-09,2022,6,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-06-10,2022,6,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-06-11,2022,6,0.156738465,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-06-20,2022,6,1.827058171,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-06-25,2022,6,4.041367554,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-06-27,2022,6,20.31121918,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-06-28,2022,6,4.880278374,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-06-30,2022,6,5.588977332,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-07-08,2022,7,7.827933291,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-07-11,2022,7,4.389678331,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-07-13,2022,7,6.914895291,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-07-21,2022,7,1.446454846,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-07-31,2022,7,1.430239145,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-08-05,2022,8,6.034700365,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-08-10,2022,8,0.40948894,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-08-14,2022,8,1.625863571,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-08-20,2022,8,2.439670507,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-08-22,2022,8,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-08-24,2022,8,1.428883164,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-08-26,2022,8,9.606561396,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-08-29,2022,8,10.01467148,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-09-10,2022,9,17.2565147,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-09-19,2022,9,2.273595844,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-09-21,2022,9,1.464593008,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-09-24,2022,9,0.245092635,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-09-27,2022,9,7.624672697,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-10-06,2022,10,41.94852383,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-10-10,2022,10,13.62784778,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-10-11,2022,10,9.670282303,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-10-12,2022,10,3.004928986,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-10-13,2022,10,1.982482181,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-10-23,2022,10,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-11-04,2022,11,1.5695004176,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-11-07,2022,11,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-11-13,2022,11,0.2126496941,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-11-21,2022,11,1.3328106605,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-11-25,2022,11,0.0356389054,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-11-26,2022,11,2.3536976756,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-11-27,2022,11,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-11-29,2022,11,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-12-03,2022,12,0.0048131551,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-12-04,2022,12,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-12-11,2022,12,21.5109423694,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-12-17,2022,12,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-12-18,2022,12,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-12-19,2022,12,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-12-22,2022,12,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-12-26,2022,12,0.022398697,IMD GRID MODEL
Andhra Pradesh,Guntur,2022-12-27,2022,12,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2022-01-22,2022,1,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2022-01-24,2022,1,1.801439925,IMD GRID MODEL
Andhra Pradesh,Krishna,2022-01-29,2022,1,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2022-02-02,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2022-02-03,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2022-02-11,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2022-02-13,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2022-02-15,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2022-02-16,2022,2,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2022-03-02,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2022-03-06,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2022-03-19,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2022-03-27,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2022-03-31,2022,3,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2022-04-04,2022,4,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2022-04-10,2022,4,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2022-04-11,2022,4,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2022-04-14,2022,4,0.0,IMD GRID MODEL
