District_ID,Date,Year,Month,Avg_rainfall
11,2021-05-11 00:00:00,2021,5,1.401040376
11,2021-05-15 00:00:00,2021,5,8.886558369
11,2021-05-18 00:00:00,2021,5,0.115682118
11,2021-05-30 00:00:00,2021,5,4.550515294
11,2021-06-05 00:00:00,2021,6,1.240111209
11,2021-06-09 00:00:00,2021,6,3.818540237
11,2021-06-11 00:00:00,2021,6,1.428647282
11,2021-06-22 00:00:00,2021,6,0.0
11,2021-06-29 00:00:00,2021,6,0.002212429
11,2021-07-02 00:00:00,2021,7,0.398562581
11,2021-07-14 00:00:00,2021,7,7.34740931
11,2021-08-02 00:00:00,2021,8,0.068164576
11,2021-08-04 00:00:00,2021,8,0.235997401
11,2021-08-05 00:00:00,2021,8,0.224182261
11,2021-08-06 00:00:00,2021,8,1.051872825
11,2021-08-15 00:00:00,2021,8,21.76584153
11,2021-08-16 00:00:00,2021,8,22.38410949
11,2021-08-22 00:00:00,2021,8,4.710434454
11,2021-08-31 00:00:00,2021,8,11.91990079
11,2021-09-01 00:00:00,2021,9,10.22109424
11,2021-09-05 00:00:00,2021,9,10.39146051
11,2021-09-08 00:00:00,2021,9,17.8605685
11,2021-09-11 00:00:00,2021,9,12.88936137
11,2021-09-24 00:00:00,2021,9,6.929004395
11,2021-09-27 00:00:00,2021,9,130.1252858
11,2021-10-04 00:00:00,2021,10,0.113901351
11,2021-10-13 00:00:00,2021,10,0.601504447
11,2021-10-25 00:00:00,2021,10,0.002246535
11,2021-10-26 00:00:00,2021,10,0.0
11,2021-11-01 00:00:00,2021,11,0.30403312
11,2021-11-06 00:00:00,2021,11,0.005910304
11,2021-11-10 00:00:00,2021,11,0.027389817
11,2021-11-14 00:00:00,2021,11,8.423053271
11,2021-11-26 00:00:00,2021,11,0.119867438
11,2021-11-27 00:00:00,2021,11,0.0
11,2021-11-30 00:00:00,2021,11,0.0
11,2021-12-02 00:00:00,2021,12,0.0
11,2021-12-06 00:00:00,2021,12,0.560430377
11,2021-12-07 00:00:00,2021,12,0.013348844
11,2021-12-08 00:00:00,2021,12,0.0
11,2021-12-13 00:00:00,2021,12,0.013348844
11,2021-12-19 00:00:00,2021,12,0.0
11,2021-12-27 00:00:00,2021,12,0.0
11,2021-12-30 00:00:00,2021,12,0.848479956
11,2021-04-10 00:00:00,2021,4,1.371084509
11,2021-05-26 00:00:00,2021,5,0.002091858
12,2021-01-04 00:00:00,2021,1,0.0
12,2021-01-12 00:00:00,2021,1,0.0
12,2021-01-15 00:00:00,2021,1,0.0
12,2021-01-17 00:00:00,2021,1,0.0
12,2021-01-21 00:00:00,2021,1,0.0
12,2021-01-22 00:00:00,2021,1,0.0
12,2021-01-24 00:00:00,2021,1,0.0
12,2021-01-25 00:00:00,2021,1,0.0
12,2021-02-02 00:00:00,2021,2,0.0
12,2021-02-16 00:00:00,2021,2,0.0
12,2021-02-17 00:00:00,2021,2,0.0
12,2021-02-25 00:00:00,2021,2,0.0
12,2021-03-02 00:00:00,2021,3,0.0
12,2021-03-05 00:00:00,2021,3,0.0
12,2021-03-08 00:00:00,2021,3,0.0
12,2021-03-09 00:00:00,2021,3,0.0
12,2021-03-10 00:00:00,2021,3,0.0
12,2021-03-16 00:00:00,2021,3,0.0
12,2021-03-28 00:00:00,2021,3,0.202839063
12,2021-03-30 00:00:00,2021,3,0.0
12,2021-04-15 00:00:00,2021,4,7.601880473
12,2021-04-23 00:00:00,2021,4,0.041768104
12,2021-04-27 00:00:00,2021,4,0.0
12,2021-05-01 00:00:00,2021,5,1.049904745
12,2021-05-03 00:00:00,2021,5,1.291612261
12,2021-05-07 00:00:00,2021,5,0.0
12,2021-05-10 00:00:00,2021,5,0.573631128
12,2021-05-18 00:00:00,2021,5,0.0
12,2021-05-21 00:00:00,2021,5,0.0
12,2021-05-22 00:00:00,2021,5,10.30322357
12,2021-05-27 00:00:00,2021,5,0.0
12,2021-06-04 00:00:00,2021,6,6.731727692
12,2021-06-05 00:00:00,2021,6,0.0
12,2021-06-09 00:00:00,2021,6,4.662368838
12,2021-06-20 00:00:00,2021,6,0.0
12,2021-06-22 00:00:00,2021,6,0.120812651
12,2021-06-27 00:00:00,2021,6,0.972562674
12,2021-07-01 00:00:00,2021,7,6.595516116
12,2021-07-04 00:00:00,2021,7,3.47036515
12,2021-07-07 00:00:00,2021,7,11.23392743
12,2021-07-08 00:00:00,2021,7,13.95956009
12,2021-07-18 00:00:00,2021,7,0.093592357
12,2021-07-19 00:00:00,2021,7,0.429565559
12,2021-07-20 00:00:00,2021,7,3.92126616
12,2021-07-30 00:00:00,2021,7,3.231864001
12,2021-08-12 00:00:00,2021,8,9.071815555
12,2021-08-13 00:00:00,2021,8,26.54679083
12,2021-08-20 00:00:00,2021,8,2.295828954
12,2021-09-03 00:00:00,2021,9,1.297351164
12,2021-09-04 00:00:00,2021,9,6.719747521
12,2021-09-10 00:00:00,2021,9,12.54320351
12,2021-09-11 00:00:00,2021,9,21.43482937
12,2021-09-12 00:00:00,2021,9,1.819175835
4,2021-11-14 00:00:00,2021,11,15.03821617
4,2021-11-29 00:00:00,2021,11,9.105995092
4,2021-12-01 00:00:00,2021,12,0.0
4,2021-12-02 00:00:00,2021,12,0.0
4,2021-12-04 00:00:00,2021,12,0.0
4,2021-12-07 00:00:00,2021,12,0.004913238
4,2021-12-10 00:00:00,2021,12,0.806659198
4,2021-12-12 00:00:00,2021,12,0.0
4,2021-12-13 00:00:00,2021,12,0.0
4,2021-12-22 00:00:00,2021,12,0.0
4,2021-12-24 00:00:00,2021,12,0.0
4,2021-12-28 00:00:00,2021,12,0.0
4,2021-12-30 00:00:00,2021,12,0.26038093
6,2021-01-04 00:00:00,2021,1,0.0
6,2021-01-08 00:00:00,2021,1,0.0
6,2021-01-14 00:00:00,2021,1,0.0
6,2021-01-15 00:00:00,2021,1,0.0
6,2021-01-17 00:00:00,2021,1,0.0
6,2021-01-21 00:00:00,2021,1,0.0
6,2021-01-22 00:00:00,2021,1,0.0
6,2021-01-30 00:00:00,2021,1,0.0
6,2021-02-01 00:00:00,2021,2,0.0
6,2021-02-02 00:00:00,2021,2,0.0
6,2021-02-06 00:00:00,2021,2,0.0
6,2021-02-09 00:00:00,2021,2,0.0
6,2021-02-12 00:00:00,2021,2,0.0
