State,District,Date,Year,Month,Avg_rainfall,Agency_name
Andhra Pradesh,SPSR Nellore,27-03-2021,2021,3,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,02-04-2021,2021,4,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,07-04-2021,2021,4,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,08-04-2021,2021,4,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,10-04-2021,2021,4,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,25-04-2021,2021,4,4.22E-05,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,26-04-2021,2021,4,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,27-04-2021,2021,4,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,14-05-2021,2021,5,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,13-06-2021,2021,6,0.077766379,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,20-06-2021,2021,6,0.477237752,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,04-07-2021,2021,7,4.07244373,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,05-07-2021,2021,7,1.318436956,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,07-07-2021,2021,7,0.52208224,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,11-07-2021,2021,7,3.635286222,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,15-07-2021,2021,7,22.75673405,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,17-07-2021,2021,7,19.31291211,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,18-07-2021,2021,7,1.754195104,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,21-07-2021,2021,7,6.881530177,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,22-07-2021,2021,7,5.879813806,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,01-08-2021,2021,8,0.244827937,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,06-08-2021,2021,8,1.594134397,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,10-08-2021,2021,8,11.95835495,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,11-08-2021,2021,8,5.328114432,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,12-08-2021,2021,8,0.06693117,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,19-08-2021,2021,8,1.024266451,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,20-08-2021,2021,8,0.092501683,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,24-08-2021,2021,8,0.23911167,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,01-09-2021,2021,9,1.26003458,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,03-09-2021,2021,9,18.79170189,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,06-09-2021,2021,9,2.948369315,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,08-09-2021,2021,9,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,09-09-2021,2021,9,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,10-09-2021,2021,9,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,12-09-2021,2021,9,1.538345062,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,14-09-2021,2021,9,0.041769224,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,23-09-2021,2021,9,0.498056643,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,28-09-2021,2021,9,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,03-10-2021,2021,10,2.889336587,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,09-10-2021,2021,10,2.433366512,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,11-10-2021,2021,10,10.18750184,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,19-10-2021,2021,10,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,26-10-2021,2021,10,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,28-10-2021,2021,10,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,29-10-2021,2021,10,7.561364588,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,09-11-2021,2021,11,1.339385049,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,10-11-2021,2021,11,6.243728095,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,11-11-2021,2021,11,56.44459367,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,17-11-2021,2021,11,13.50640445,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,28-11-2021,2021,11,55.16741911,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,03-12-2021,2021,12,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,08-12-2021,2021,12,0.087810312,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,10-12-2021,2021,12,16.29053304,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,11-12-2021,2021,12,3.520084941,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,13-12-2021,2021,12,2.937495901,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,17-12-2021,2021,12,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,19-12-2021,2021,12,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,25-12-2021,2021,12,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,27-12-2021,2021,12,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,29-12-2021,2021,12,1.500996205,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,21-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,01-04-2021,2021,4,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,06-04-2021,2021,4,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,04-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,05-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,09-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,17-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,20-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,29-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,05-02-2021,2021,2,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,07-02-2021,2021,2,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,12-02-2021,2021,2,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,20-02-2021,2021,2,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,22-02-2021,2021,2,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,23-02-2021,2021,2,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,03-03-2021,2021,3,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,05-03-2021,2021,3,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,07-03-2021,2021,3,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,10-03-2021,2021,3,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,13-03-2021,2021,3,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,15-03-2021,2021,3,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,16-03-2021,2021,3,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,21-03-2021,2021,3,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,25-03-2021,2021,3,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,01-04-2021,2021,4,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,02-04-2021,2021,4,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,10-04-2021,2021,4,1.769537094,IMD GRID MODEL
Andhra Pradesh,Srikakulam,12-04-2021,2021,4,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,17-04-2021,2021,4,0.289128557,IMD GRID MODEL
Andhra Pradesh,Srikakulam,24-04-2021,2021,4,2.358087747,IMD GRID MODEL
Andhra Pradesh,Srikakulam,25-04-2021,2021,4,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,27-04-2021,2021,4,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,28-04-2021,2021,4,0.495662478,IMD GRID MODEL
Andhra Pradesh,Srikakulam,04-05-2021,2021,5,2.804321306,IMD GRID MODEL
Andhra Pradesh,Srikakulam,07-05-2021,2021,5,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,11-05-2021,2021,5,1.294648582,IMD GRID MODEL
Andhra Pradesh,Srikakulam,14-05-2021,2021,5,6.102225163,IMD GRID MODEL
Andhra Pradesh,Srikakulam,20-05-2021,2021,5,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,27-05-2021,2021,5,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,02-06-2021,2021,6,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,03-06-2021,2021,6,20.45679409,IMD GRID MODEL
Andhra Pradesh,Srikakulam,21-06-2021,2021,6,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,05-07-2021,2021,7,7.756145261,IMD GRID MODEL
Andhra Pradesh,Srikakulam,15-07-2021,2021,7,15.83276246,IMD GRID MODEL
Andhra Pradesh,Srikakulam,16-07-2021,2021,7,2.384371735,IMD GRID MODEL
Andhra Pradesh,Srikakulam,17-07-2021,2021,7,0.074214137,IMD GRID MODEL
Andhra Pradesh,Srikakulam,19-07-2021,2021,7,1.207431069,IMD GRID MODEL
Andhra Pradesh,Srikakulam,21-07-2021,2021,7,23.26099016,IMD GRID MODEL
Andhra Pradesh,Srikakulam,23-07-2021,2021,7,0.72914866,IMD GRID MODEL
Andhra Pradesh,Srikakulam,14-07-2021,2021,7,29.47142507,IMD GRID MODEL
Andhra Pradesh,Srikakulam,26-07-2021,2021,7,0.069197644,IMD GRID MODEL
Andhra Pradesh,Srikakulam,31-07-2021,2021,7,0.05614392,IMD GRID MODEL
Andhra Pradesh,Srikakulam,01-08-2021,2021,8,0.029218386,IMD GRID MODEL
Andhra Pradesh,Srikakulam,06-08-2021,2021,8,0.437338784,IMD GRID MODEL
Andhra Pradesh,Srikakulam,14-08-2021,2021,8,1.514684533,IMD GRID MODEL
Andhra Pradesh,Srikakulam,19-08-2021,2021,8,1.891319355,IMD GRID MODEL
Andhra Pradesh,Srikakulam,26-08-2021,2021,8,13.47933987,IMD GRID MODEL
Andhra Pradesh,Srikakulam,30-08-2021,2021,8,17.50033925,IMD GRID MODEL
Andhra Pradesh,Srikakulam,31-08-2021,2021,8,12.93780273,IMD GRID MODEL
Andhra Pradesh,Srikakulam,02-09-2021,2021,9,0.24981024,IMD GRID MODEL
Andhra Pradesh,Srikakulam,04-09-2021,2021,9,0.919733927,IMD GRID MODEL
Andhra Pradesh,Srikakulam,16-09-2021,2021,9,0.683585836,IMD GRID MODEL
Andhra Pradesh,Srikakulam,23-09-2021,2021,9,0.75915504,IMD GRID MODEL
Andhra Pradesh,Srikakulam,02-10-2021,2021,10,0.311461325,IMD GRID MODEL
Andhra Pradesh,Srikakulam,06-10-2021,2021,10,1.591948009,IMD GRID MODEL
Andhra Pradesh,Srikakulam,13-10-2021,2021,10,0.048590475,IMD GRID MODEL
Andhra Pradesh,Srikakulam,14-10-2021,2021,10,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,18-10-2021,2021,10,0.053531827,IMD GRID MODEL
Andhra Pradesh,Srikakulam,19-10-2021,2021,10,6.925643776,IMD GRID MODEL
Andhra Pradesh,Srikakulam,30-10-2021,2021,10,10.69430096,IMD GRID MODEL
Andhra Pradesh,Srikakulam,05-11-2021,2021,11,0.051531767,IMD GRID MODEL
Andhra Pradesh,Srikakulam,08-11-2021,2021,11,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,15-11-2021,2021,11,1.945240076,IMD GRID MODEL
Andhra Pradesh,Srikakulam,17-11-2021,2021,11,0.479616974,IMD GRID MODEL
Andhra Pradesh,Srikakulam,23-11-2021,2021,11,5.895483953,IMD GRID MODEL
Andhra Pradesh,Srikakulam,24-11-2021,2021,11,0.249872179,IMD GRID MODEL
Andhra Pradesh,Srikakulam,29-11-2021,2021,11,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,07-12-2021,2021,12,0.006491386,IMD GRID MODEL
Andhra Pradesh,Srikakulam,11-12-2021,2021,12,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,13-12-2021,2021,12,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,21-12-2021,2021,12,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,09-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,16-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,18-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,19-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,20-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,22-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,28-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,30-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,31-01-2021,2021,1,0.074872709,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,03-02-2021,2021,2,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,04-02-2021,2021,2,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,13-02-2021,2021,2,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,18-02-2021,2021,2,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,20-02-2021,2021,2,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,16-03-2021,2021,3,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,20-03-2021,2021,3,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,21-03-2021,2021,3,0.517466815,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,23-03-2021,2021,3,0.004413488,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,13-04-2021,2021,4,4.098639809,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,21-04-2021,2021,4,0.716364664,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,11-05-2021,2021,5,1.401040376,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,15-05-2021,2021,5,8.886558369,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,18-05-2021,2021,5,0.115682118,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,30-05-2021,2021,5,4.550515294,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,05-06-2021,2021,6,1.240111209,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,09-06-2021,2021,6,3.818540237,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,11-06-2021,2021,6,1.428647282,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,22-06-2021,2021,6,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,29-06-2021,2021,6,0.002212429,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,02-07-2021,2021,7,0.398562581,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,14-07-2021,2021,7,7.34740931,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,02-08-2021,2021,8,0.068164576,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,04-08-2021,2021,8,0.235997401,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,05-08-2021,2021,8,0.224182261,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,06-08-2021,2021,8,1.051872825,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,15-08-2021,2021,8,21.76584153,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,16-08-2021,2021,8,22.38410949,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,22-08-2021,2021,8,4.710434454,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,31-08-2021,2021,8,11.91990079,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,01-09-2021,2021,9,10.22109424,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,05-09-2021,2021,9,10.39146051,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,08-09-2021,2021,9,17.8605685,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,11-09-2021,2021,9,12.88936137,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,24-09-2021,2021,9,6.929004395,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,27-09-2021,2021,9,130.1252858,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,04-10-2021,2021,10,0.113901351,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,13-10-2021,2021,10,0.601504447,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,25-10-2021,2021,10,0.002246535,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,26-10-2021,2021,10,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,01-11-2021,2021,11,0.30403312,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,06-11-2021,2021,11,0.005910304,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,10-11-2021,2021,11,0.027389817,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,14-11-2021,2021,11,8.423053271,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,26-11-2021,2021,11,0.119867438,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,27-11-2021,2021,11,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,30-11-2021,2021,11,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,02-12-2021,2021,12,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,06-12-2021,2021,12,0.560430377,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,07-12-2021,2021,12,0.013348844,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,08-12-2021,2021,12,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,13-12-2021,2021,12,0.013348844,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,19-12-2021,2021,12,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,27-12-2021,2021,12,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,30-12-2021,2021,12,0.848479956,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,10-04-2021,2021,4,1.371084509,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,26-05-2021,2021,5,0.002091858,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,04-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,12-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,15-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,17-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,21-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,22-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,24-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,25-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,02-02-2021,2021,2,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,16-02-2021,2021,2,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,17-02-2021,2021,2,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,25-02-2021,2021,2,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,02-03-2021,2021,3,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,05-03-2021,2021,3,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,08-03-2021,2021,3,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,09-03-2021,2021,3,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,10-03-2021,2021,3,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,16-03-2021,2021,3,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,28-03-2021,2021,3,0.202839063,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,30-03-2021,2021,3,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,15-04-2021,2021,4,7.601880473,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,23-04-2021,2021,4,0.041768104,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,27-04-2021,2021,4,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,01-05-2021,2021,5,1.049904745,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,03-05-2021,2021,5,1.291612261,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,07-05-2021,2021,5,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,10-05-2021,2021,5,0.573631128,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,18-05-2021,2021,5,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,21-05-2021,2021,5,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,22-05-2021,2021,5,10.30322357,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,27-05-2021,2021,5,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,04-06-2021,2021,6,6.731727692,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,05-06-2021,2021,6,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,09-06-2021,2021,6,4.662368838,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,20-06-2021,2021,6,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,22-06-2021,2021,6,0.120812651,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,27-06-2021,2021,6,0.972562674,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,01-07-2021,2021,7,6.595516116,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,04-07-2021,2021,7,3.47036515,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,07-07-2021,2021,7,11.23392743,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,08-07-2021,2021,7,13.95956009,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,18-07-2021,2021,7,0.093592357,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,19-07-2021,2021,7,0.429565559,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,20-07-2021,2021,7,3.92126616,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,30-07-2021,2021,7,3.231864001,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,12-08-2021,2021,8,9.071815555,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,13-08-2021,2021,8,26.54679083,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,20-08-2021,2021,8,2.295828954,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,03-09-2021,2021,9,1.297351164,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,04-09-2021,2021,9,6.719747521,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,10-09-2021,2021,9,12.54320351,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,11-09-2021,2021,9,21.43482937,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,12-09-2021,2021,9,1.819175835,IMD GRID MODEL
Andhra Pradesh,Guntur,14-11-2021,2021,11,15.03821617,IMD GRID MODEL
Andhra Pradesh,Guntur,29-11-2021,2021,11,9.105995092,IMD GRID MODEL
Andhra Pradesh,Guntur,01-12-2021,2021,12,0,IMD GRID MODEL
Andhra Pradesh,Guntur,02-12-2021,2021,12,0,IMD GRID MODEL
Andhra Pradesh,Guntur,04-12-2021,2021,12,0,IMD GRID MODEL
Andhra Pradesh,Guntur,07-12-2021,2021,12,0.004913238,IMD GRID MODEL
Andhra Pradesh,Guntur,10-12-2021,2021,12,0.806659198,IMD GRID MODEL
Andhra Pradesh,Guntur,12-12-2021,2021,12,0,IMD GRID MODEL
Andhra Pradesh,Guntur,13-12-2021,2021,12,0,IMD GRID MODEL
Andhra Pradesh,Guntur,22-12-2021,2021,12,0,IMD GRID MODEL
Andhra Pradesh,Guntur,24-12-2021,2021,12,0,IMD GRID MODEL
Andhra Pradesh,Guntur,28-12-2021,2021,12,0,IMD GRID MODEL
Andhra Pradesh,Guntur,30-12-2021,2021,12,0.26038093,IMD GRID MODEL
Andhra Pradesh,Krishna,04-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Krishna,08-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Krishna,14-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Krishna,15-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Krishna,17-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Krishna,21-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Krishna,22-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Krishna,30-01-2021,2021,1,0,IMD GRID MODEL
Andhra Pradesh,Krishna,01-02-2021,2021,2,0,IMD GRID MODEL
