State,District,Date,Year,Month,Avg_rainfall,Agency_name
Andhra Pradesh,Y.S.R.,02-04-2025,2025,4,0.000545902,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,03-04-2025,2025,4,0.000760175,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,15-04-2025,2025,4,0.701508446,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,18-04-2025,2025,4,0.067303453,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,25-04-2025,2025,4,0.394261481,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,27-04-2025,2025,4,0,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,29-04-2025,2025,4,0.00769844,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,07-05-2025,2025,5,5.006674039,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,18-05-2025,2025,5,14.24279745,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,19-05-2025,2025,5,10.47881528,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,21-05-2025,2025,5,17.3958089,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,25-05-2025,2025,5,0.009906502,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,04-06-2025,2025,6,0.19953721,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,11-06-2025,2025,6,2.759229083,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,20-06-2025,2025,6,0.79490937,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,23-06-2025,2025,6,4.089595335,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,25-06-2025,2025,6,0.177402251,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,27-06-2025,2025,6,0.644400405,IMD GRID MODEL
Andhra Pradesh,Y.S.R.,29-06-2025,2025,6,0.173619487,IMD GRID MODEL
Andhra Pradesh,Kurnool,14-04-2025,2025,4,0.287482164,IMD GRID MODEL
Andhra Pradesh,Kurnool,15-04-2025,2025,4,0.606952316,IMD GRID MODEL
Andhra Pradesh,Kurnool,18-04-2025,2025,4,0.284381688,IMD GRID MODEL
Andhra Pradesh,Kurnool,22-04-2025,2025,4,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,24-04-2025,2025,4,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,29-04-2025,2025,4,0.183009152,IMD GRID MODEL
Andhra Pradesh,Kurnool,02-05-2025,2025,5,0.379986479,IMD GRID MODEL
Andhra Pradesh,Kurnool,05-05-2025,2025,5,8.73E-05,IMD GRID MODEL
Andhra Pradesh,Kurnool,06-05-2025,2025,5,0.00272607,IMD GRID MODEL
Andhra Pradesh,Kurnool,08-05-2025,2025,5,2.132095081,IMD GRID MODEL
Andhra Pradesh,Kurnool,22-05-2025,2025,5,4.773554528,IMD GRID MODEL
Andhra Pradesh,Kurnool,23-05-2025,2025,5,0.047176887,IMD GRID MODEL
Andhra Pradesh,Kurnool,06-06-2025,2025,6,0,IMD GRID MODEL
Andhra Pradesh,Kurnool,14-06-2025,2025,6,0.581629308,IMD GRID MODEL
Andhra Pradesh,Kurnool,16-06-2025,2025,6,2.296241631,IMD GRID MODEL
Andhra Pradesh,Kurnool,18-06-2025,2025,6,0.156463813,IMD GRID MODEL
Andhra Pradesh,Kurnool,15-06-2025,2025,6,0.000282462,IMD GRID MODEL
Andhra Pradesh,Kurnool,20-06-2025,2025,6,0.205825356,IMD GRID MODEL
Andhra Pradesh,Kurnool,24-06-2025,2025,6,2.494071337,IMD GRID MODEL
Andhra Pradesh,Kurnool,26-06-2025,2025,6,2.084198862,IMD GRID MODEL
Andhra Pradesh,Kurnool,29-06-2025,2025,6,0.253125218,IMD GRID MODEL
Andhra Pradesh,Prakasam,06-01-2025,2025,1,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,11-01-2025,2025,1,0.015958044,IMD GRID MODEL
Andhra Pradesh,Prakasam,12-01-2025,2025,1,0.001003874,IMD GRID MODEL
Andhra Pradesh,Prakasam,18-01-2025,2025,1,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,25-01-2025,2025,1,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,06-02-2025,2025,2,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,13-02-2025,2025,2,0.000654614,IMD GRID MODEL
Andhra Pradesh,Prakasam,14-02-2025,2025,2,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,17-02-2025,2025,2,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,18-02-2025,2025,2,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,22-02-2025,2025,2,3.39E-06,IMD GRID MODEL
Andhra Pradesh,Prakasam,26-02-2025,2025,2,5.08E-06,IMD GRID MODEL
Andhra Pradesh,Prakasam,01-03-2025,2025,3,-0.000349835,IMD GRID MODEL
Andhra Pradesh,Prakasam,09-03-2025,2025,3,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,13-03-2025,2025,3,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,26-03-2025,2025,3,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,27-03-2025,2025,3,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,07-04-2025,2025,4,0.003430053,IMD GRID MODEL
Andhra Pradesh,Prakasam,08-04-2025,2025,4,0.043975357,IMD GRID MODEL
Andhra Pradesh,Prakasam,11-04-2025,2025,4,0.606663191,IMD GRID MODEL
Andhra Pradesh,Prakasam,17-04-2025,2025,4,0.070325889,IMD GRID MODEL
Andhra Pradesh,Prakasam,20-04-2025,2025,4,0.058271439,IMD GRID MODEL
Andhra Pradesh,Prakasam,04-05-2025,2025,5,0.114185009,IMD GRID MODEL
Andhra Pradesh,Prakasam,06-05-2025,2025,5,0.8731723,IMD GRID MODEL
Andhra Pradesh,Prakasam,08-05-2025,2025,5,0.852577902,IMD GRID MODEL
Andhra Pradesh,Prakasam,18-05-2025,2025,5,11.60001727,IMD GRID MODEL
Andhra Pradesh,Prakasam,29-05-2025,2025,5,0.590737645,IMD GRID MODEL
Andhra Pradesh,Prakasam,30-05-2025,2025,5,1.816018284,IMD GRID MODEL
Andhra Pradesh,Prakasam,04-06-2025,2025,6,0.139094955,IMD GRID MODEL
Andhra Pradesh,Prakasam,11-06-2025,2025,6,0.286992036,IMD GRID MODEL
Andhra Pradesh,Prakasam,15-06-2025,2025,6,0.248320672,IMD GRID MODEL
Andhra Pradesh,Prakasam,30-06-2025,2025,6,4.282664343,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,03-01-2025,2025,1,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,08-01-2025,2025,1,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,09-01-2025,2025,1,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,14-01-2025,2025,1,1.387316341,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,15-01-2025,2025,1,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,18-01-2025,2025,1,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,02-02-2025,2025,2,0.000445121,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,07-02-2025,2025,2,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,13-02-2025,2025,2,0.000237193,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,14-02-2025,2025,2,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,20-02-2025,2025,2,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,01-03-2025,2025,3,0.08374487,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,02-03-2025,2025,3,-0.001521846,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,04-03-2025,2025,3,0.001924185,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,12-03-2025,2025,3,0.386992525,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,15-03-2025,2025,3,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,18-03-2025,2025,3,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,02-04-2025,2025,4,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,05-04-2025,2025,4,0.251685862,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,06-04-2025,2025,4,0.003104977,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,09-04-2025,2025,4,-0.004354854,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,10-04-2025,2025,4,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,14-04-2025,2025,4,0.538433196,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,19-04-2025,2025,4,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,22-04-2025,2025,4,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,25-04-2025,2025,4,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,01-05-2025,2025,5,0.132909903,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,06-05-2025,2025,5,0.023464835,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,09-05-2025,2025,5,5.50780581,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,03-05-2025,2025,5,0.883650748,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,19-05-2025,2025,5,10.20472244,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,31-05-2025,2025,5,0.475076375,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,10-06-2025,2025,6,0.020271187,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,11-06-2025,2025,6,0.243432571,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,12-06-2025,2025,6,1.23275409,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,16-06-2025,2025,6,3.249024194,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,17-06-2025,2025,6,0.014282489,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,20-06-2025,2025,6,1.164574476,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,21-06-2025,2025,6,5.802428973,IMD GRID MODEL
Andhra Pradesh,Srikakulam,13-01-2025,2025,1,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,12-01-2025,2025,1,0.001838527,IMD GRID MODEL
Andhra Pradesh,Srikakulam,22-01-2025,2025,1,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,05-02-2025,2025,2,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,10-02-2025,2025,2,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,16-02-2025,2025,2,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,19-02-2025,2025,2,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,22-02-2025,2025,2,0.002351039,IMD GRID MODEL
Andhra Pradesh,Srikakulam,28-02-2025,2025,2,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,03-03-2025,2025,3,0.09117135,IMD GRID MODEL
Andhra Pradesh,Srikakulam,04-03-2025,2025,3,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,14-03-2025,2025,3,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,19-03-2025,2025,3,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,21-03-2025,2025,3,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,23-03-2025,2025,3,0.035941637,IMD GRID MODEL
Andhra Pradesh,Srikakulam,27-03-2025,2025,3,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,28-03-2025,2025,3,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,06-04-2025,2025,4,0.169285745,IMD GRID MODEL
Andhra Pradesh,Srikakulam,08-04-2025,2025,4,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,17-04-2025,2025,4,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,22-04-2025,2025,4,0.001150067,IMD GRID MODEL
Andhra Pradesh,Srikakulam,25-04-2025,2025,4,0.076270361,IMD GRID MODEL
Andhra Pradesh,Srikakulam,29-04-2025,2025,4,5.181103771,IMD GRID MODEL
Andhra Pradesh,Srikakulam,07-05-2025,2025,5,0.188045129,IMD GRID MODEL
Andhra Pradesh,Srikakulam,17-05-2025,2025,5,2.292558305,IMD GRID MODEL
Andhra Pradesh,Srikakulam,23-05-2025,2025,5,4.97286211,IMD GRID MODEL
Andhra Pradesh,Srikakulam,25-05-2025,2025,5,0.312606196,IMD GRID MODEL
Andhra Pradesh,Srikakulam,26-05-2025,2025,5,3.197667549,IMD GRID MODEL
Andhra Pradesh,Srikakulam,29-05-2025,2025,5,9.239252538,IMD GRID MODEL
Andhra Pradesh,Srikakulam,11-06-2025,2025,6,6.775823853,IMD GRID MODEL
Andhra Pradesh,Srikakulam,21-06-2025,2025,6,0.022440358,IMD GRID MODEL
Andhra Pradesh,Srikakulam,24-06-2025,2025,6,5.401356912,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,02-01-2025,2025,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,04-01-2025,2025,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,05-01-2025,2025,1,0.001157078,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,08-01-2025,2025,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,15-01-2025,2025,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,16-01-2025,2025,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,20-01-2025,2025,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,19-01-2025,2025,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,03-02-2025,2025,2,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,04-02-2025,2025,2,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,05-02-2025,2025,2,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,06-02-2025,2025,2,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,07-02-2025,2025,2,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,09-02-2025,2025,2,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,26-02-2025,2025,2,6.66E-05,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,01-03-2025,2025,3,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,07-03-2025,2025,3,0.000124956,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,15-03-2025,2025,3,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,19-03-2025,2025,3,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,20-03-2025,2025,3,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,23-03-2025,2025,3,1.265071151,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,24-03-2025,2025,3,2.292642099,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,29-03-2025,2025,3,0.003726894,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,02-04-2025,2025,4,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,04-04-2025,2025,4,2.125554147,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,05-04-2025,2025,4,0.233760638,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,10-04-2025,2025,4,0.007104663,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,18-04-2025,2025,4,0.202274052,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,21-04-2025,2025,4,1.01135219,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,25-04-2025,2025,4,0.065450894,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,02-05-2025,2025,5,4.341574933,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,04-05-2025,2025,5,11.67380869,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,19-05-2025,2025,5,4.113738739,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,26-05-2025,2025,5,12.44986357,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,31-05-2025,2025,5,5.240859278,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,02-06-2025,2025,6,2.08E-05,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,08-06-2025,2025,6,3.509973075,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,11-06-2025,2025,6,15.22418542,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,13-06-2025,2025,6,1.157455415,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,17-06-2025,2025,6,3.931167438,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,29-06-2025,2025,6,12.95834284,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,02-01-2025,2025,1,7.69E-06,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,18-01-2025,2025,1,0.005681852,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,24-01-2025,2025,1,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,05-02-2025,2025,2,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,13-02-2025,2025,2,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,15-02-2025,2025,2,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,17-02-2025,2025,2,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,21-02-2025,2025,2,0.796427981,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,05-03-2025,2025,3,0.005951206,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,06-03-2025,2025,3,0.012456313,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,10-03-2025,2025,3,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,11-03-2025,2025,3,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,18-03-2025,2025,3,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,29-03-2025,2025,3,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,05-04-2025,2025,4,0.040617948,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,06-04-2025,2025,4,0.45603035,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,13-04-2025,2025,4,0.290751717,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,15-04-2025,2025,4,0.150660268,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,20-04-2025,2025,4,0.010395632,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,22-04-2025,2025,4,0.02584855,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,23-04-2025,2025,4,0.439790131,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,25-04-2025,2025,4,0.167289317,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,26-04-2025,2025,4,0.010700118,IMD GRID MODEL
Andhra Pradesh,Anantapur,22-03-2025,2025,3,0.003322941,IMD GRID MODEL
Andhra Pradesh,Anantapur,04-04-2025,2025,4,20.00453946,IMD GRID MODEL
Andhra Pradesh,Anantapur,07-04-2025,2025,4,0.018947695,IMD GRID MODEL
Andhra Pradesh,Anantapur,12-04-2025,2025,4,0.497299315,IMD GRID MODEL
Andhra Pradesh,Anantapur,19-04-2025,2025,4,0.057134887,IMD GRID MODEL
Andhra Pradesh,Anantapur,22-04-2025,2025,4,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,26-04-2025,2025,4,0.068815502,IMD GRID MODEL
Andhra Pradesh,Anantapur,06-05-2025,2025,5,0.003354076,IMD GRID MODEL
Andhra Pradesh,Anantapur,08-05-2025,2025,5,0.058133592,IMD GRID MODEL
Andhra Pradesh,Anantapur,16-05-2025,2025,5,1.20820355,IMD GRID MODEL
Andhra Pradesh,Anantapur,26-05-2025,2025,5,1.105815632,IMD GRID MODEL
Andhra Pradesh,Anantapur,30-05-2025,2025,5,7.596770252,IMD GRID MODEL
Andhra Pradesh,Anantapur,02-06-2025,2025,6,0.44990405,IMD GRID MODEL
Andhra Pradesh,Anantapur,04-06-2025,2025,6,0.373237763,IMD GRID MODEL
Andhra Pradesh,Anantapur,09-06-2025,2025,6,12.22301185,IMD GRID MODEL
Andhra Pradesh,Anantapur,12-06-2025,2025,6,12.39248674,IMD GRID MODEL
Andhra Pradesh,Anantapur,13-06-2025,2025,6,1.111116002,IMD GRID MODEL
Andhra Pradesh,Anantapur,17-06-2025,2025,6,0.041220061,IMD GRID MODEL
Andhra Pradesh,Anantapur,21-06-2025,2025,6,1.291240249,IMD GRID MODEL
Andhra Pradesh,Anantapur,15-06-2025,2025,6,0.06845154,IMD GRID MODEL
Andhra Pradesh,Anantapur,30-06-2025,2025,6,0.186994456,IMD GRID MODEL
Andhra Pradesh,Chittoor,05-01-2025,2025,1,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,15-01-2025,2025,1,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,16-01-2025,2025,1,7.23E-05,IMD GRID MODEL
Andhra Pradesh,Chittoor,20-01-2025,2025,1,6.079743707,IMD GRID MODEL
Andhra Pradesh,Chittoor,31-01-2025,2025,1,2.17E-05,IMD GRID MODEL
Andhra Pradesh,Chittoor,05-02-2025,2025,2,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,06-02-2025,2025,2,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,24-02-2025,2025,2,1.08E-05,IMD GRID MODEL
Andhra Pradesh,Chittoor,10-03-2025,2025,3,5.38E-06,IMD GRID MODEL
Andhra Pradesh,Chittoor,19-03-2025,2025,3,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,25-03-2025,2025,3,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,31-03-2025,2025,3,0.000106387,IMD GRID MODEL
Andhra Pradesh,Chittoor,01-04-2025,2025,4,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,04-04-2025,2025,4,3.401982879,IMD GRID MODEL
Andhra Pradesh,Chittoor,05-04-2025,2025,4,1.290243473,IMD GRID MODEL
Andhra Pradesh,Chittoor,06-04-2025,2025,4,0.036341042,IMD GRID MODEL
Andhra Pradesh,Chittoor,27-04-2025,2025,4,0.006527733,IMD GRID MODEL
Andhra Pradesh,Chittoor,05-05-2025,2025,5,3.952780447,IMD GRID MODEL
Andhra Pradesh,Chittoor,03-05-2025,2025,5,10.18107418,IMD GRID MODEL
Andhra Pradesh,Chittoor,18-05-2025,2025,5,12.40072257,IMD GRID MODEL
Andhra Pradesh,Chittoor,21-05-2025,2025,5,19.44494273,IMD GRID MODEL
Andhra Pradesh,Chittoor,28-05-2025,2025,5,0.719319177,IMD GRID MODEL
